"","age","job_admin.","job_blue-collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self-employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","marital_unknown","education_Basic","education_high.school","education_illiterate","education_professional.course","education_university.degree","education_unknown","default_no","default_unknown","default_yes","housing_no","housing_unknown","housing_yes","loan_no","loan_unknown","loan_yes","contact_cellular","contact_telephone","month_apr","month_aug","month_dec","month_jul","month_jun","month_mar","month_may","month_nov","month_oct","month_sep","day_of_week_fri","day_of_week_mon","day_of_week_thu","day_of_week_tue","day_of_week_wed","duration","campaign","pdays","previous","poutcome_failure","poutcome_nonexistent","poutcome_success","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","y","logit_Predictions"
"6153",37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,245,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"6157",32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,531,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"6158",28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,157,4,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"6164",42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,4,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"6165",50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,103,1,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,0,0
"6167",58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,198,1,999,1,1,0,0,-1.1,94.199,-37.5,0.882,4963.6,0,0
"6169",36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,15,999,0,0,1,0,1.1,93.994,-36.4,4.86,5191,0,0
"6171",40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,111,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"6172",39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,370,2,999,0,0,1,0,1.4,94.465,-41.8,4.866,5228.1,0,0
"6178",51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,115,2,999,0,0,1,0,-2.9,92.201,-31.4,0.881,5076.2,0,0
"6181",29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,999,0,0,1,0,-1.8,93.075,-47.1,1.445,5099.1,0,0
"6189",30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,188,2,999,0,0,1,0,-1.8,92.893,-46.2,1.27,5099.1,0,0
"6190",35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,188,2,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,0,0
"6194",33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,307,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"6197",28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,2,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,0,0
"6200",33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"6205",49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"6207",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,617,4,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,1,0
"6213",42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,129,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"6216",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,354,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"6217",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,145,1,999,0,0,1,0,1.4,94.465,-41.8,4.96,5228.1,0,0
"6221",26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,712,4,999,0,0,1,0,-1.8,92.843,-50,1.811,5099.1,1,1
"6229",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,83,13,999,0,0,1,0,-1.8,92.843,-50,1.629,5099.1,0,0
"6232",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92,4,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0
"6233",53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,4,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"6234",36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,390,1,999,0,0,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,0
"6241",30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,131,2,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,0,0
"6246",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,108,1,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,0,0
"6253",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"6255",36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,157,2,999,1,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0
"6261",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,217,3,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0
"6271",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,158,1,999,0,0,1,0,1.4,93.444,-36.1,4.962,5228.1,0,0
"6272",26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,104,3,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,0
"6274",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,275,1,999,0,0,1,0,-2.9,92.201,-31.4,0.873,5076.2,0,0
"6278",36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,138,2,999,1,1,0,0,-2.9,92.201,-31.4,0.873,5076.2,0,0
"6280",44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,7,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,0,0
"6281",40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32,1,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"6288",49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,73,2,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0
"6293",54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,143,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"6294",38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,362,4,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"6300",39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,168,1,999,1,1,0,0,-1.7,94.055,-39.8,0.72,4991.6,0,0
"6307",50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58,2,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"6308",50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,333,1,999,0,0,1,0,1.4,93.444,-36.1,4.97,5228.1,0,0
"6311",47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,264,19,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"6312",36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,302,3,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,0,0
"6317",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,49,5,999,0,0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0
"6321",57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"6328",45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,411,1,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"6334",33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83,3,999,1,1,0,0,-0.1,93.2,-42,4.076,5195.8,0,0
"6340",35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,615,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"6342",80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,323,1,999,0,0,1,0,-2.9,92.201,-31.4,0.834,5076.2,1,1
"6350",31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,690,3,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,0,0
"6351",32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29,32,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,0,0
"6361",58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,799,4,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"6362",32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,105,1,999,0,0,1,0,-2.9,92.201,-31.4,0.873,5076.2,0,0
"6364",48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,1,2,1,0,0,1,-1.8,93.075,-47.1,1.365,5099.1,0,0
"6366",30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,344,2,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"6368",41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,357,1,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0
"6371",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,72,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"6382",46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,341,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"6383",29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,670,1,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,1,0
"6387",48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,190,1,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,0,0
"6388",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,170,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"6389",58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,570,2,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,1,0
"6391",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,367,3,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"6394",36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1346,1,999,0,0,1,0,-1.8,92.893,-46.2,1.266,5099.1,1,1
"6398",38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,247,4,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"6401",50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,737,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,1,0
"6402",47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,639,3,999,1,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0,1
"6404",44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,81,1,999,0,0,1,0,1.4,93.918,-42.7,4.968,5228.1,0,0
"6409",50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,89,2,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,0,0
"6411",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,203,4,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"6414",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,119,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"6416",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,218,7,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"6422",49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36,4,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"6425",45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,149,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"6428",32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,440,1,999,0,0,1,0,1.4,94.465,-41.8,4.962,5228.1,0,0
"6432",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,96,6,999,0,0,1,0,-1.8,92.843,-50,1.52,5099.1,0,0
"6433",57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,162,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"6438",42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68,2,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,0,0
"6439",36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"6442",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41,2,999,0,0,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,0
"6444",39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,112,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"6446",29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,993,1,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,1,1
"6447",35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,131,4,999,0,0,1,0,1.4,94.465,-41.8,4.947,5228.1,0,0
"6449",37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,438,2,999,0,0,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,0
"6450",37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,210,2,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,0,0
"6451",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94,3,999,0,0,1,0,-2.9,92.201,-31.4,0.825,5076.2,0,0
"6452",34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,152,1,999,0,0,1,0,1.4,94.465,-41.8,4.967,5228.1,0,0
"6456",31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,254,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"6458",29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,133,3,999,0,0,1,0,-1.7,94.215,-40.3,0.84,4991.6,0,0
"6464",43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,152,3,999,1,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0
"6467",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,357,1,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,0,0
"6468",37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"6469",56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,584,1,999,0,0,1,0,-1.8,93.075,-47.1,1.423,5099.1,0,0
