"","price","speed","hd","ram","screen","ads","trend","pc_cluster_2$cluster"
"2196",2420,50,528,8,14,275,12,4
"2197",3399,66,527,8,15,275,12,7
"2198",2395,50,424,4,17,275,12,2
"2199",1795,50,340,4,14,275,12,9
"2200",1699,50,245,4,15,275,12,9
"2201",2170,66,340,4,15,275,12,4
"2202",2120,33,424,4,17,275,12,2
"2203",2690,50,426,8,14,275,12,4
"2204",1735,66,340,4,14,275,12,4
"2205",3895,50,1000,16,14,275,12,7
"2206",1475,33,250,4,14,275,12,9
"2207",2890,50,528,16,15,275,12,5
"2208",2384,33,340,4,14,275,12,9
"2209",1495,33,107,2,14,275,12,9
"2210",2399,50,340,8,17,275,12,2
"2211",2294,66,424,4,14,275,12,4
"2212",2749,50,340,8,15,275,12,4
"2213",1744,33,107,2,14,275,12,9
"2214",3044,50,528,16,14,275,12,5
"2215",1699,66,245,4,14,275,12,4
"2216",2699,66,245,8,15,275,12,4
"2217",1679,33,120,4,14,275,12,9
"2218",1599,25,212,4,14,275,12,9
"2219",2495,66,426,8,14,275,12,4
"2220",1895,33,212,4,17,275,12,2
"2221",1849,66,245,4,15,275,12,4
"2222",2620,66,528,8,14,275,12,4
"2223",2094,50,424,4,14,275,12,9
"2224",1875,25,212,4,17,275,12,2
"2225",2744,66,426,8,14,275,12,4
"2226",2449,66,425,8,15,275,12,4
"2227",2744,50,340,8,17,275,12,2
"2228",1895,33,214,4,14,275,12,9
"2229",2395,66,340,8,15,275,12,4
"2230",1295,25,214,4,14,275,12,9
"2231",1990,33,107,2,14,275,12,9
"2232",2044,33,214,4,14,275,12,9
"2233",2299,25,120,4,14,275,12,9
"2234",1895,66,107,2,14,275,12,4
"2235",1375,25,120,4,14,275,12,9
"2236",2090,50,107,2,14,275,12,9
"2237",1744,33,107,2,14,275,12,9
"2238",1995,50,214,4,14,275,12,9
"2239",2590,66,426,8,15,275,12,4
"2240",1794,33,212,4,14,275,12,9
"2241",2220,33,528,8,14,275,12,9
"2242",1749,33,212,4,14,275,12,9
"2243",2990,33,528,16,14,275,12,5
"2244",2344,66,214,4,14,275,12,4
"2245",2644,25,528,16,14,275,12,5
"2246",2225,66,340,8,15,275,12,4
"2247",2095,66,340,8,15,275,12,4
"2248",1499,33,245,4,14,275,12,9
"2249",3090,33,528,16,14,275,12,5
"2250",2385,66,340,8,17,275,12,2
"2251",3244,66,528,16,14,275,12,7
"2252",1899,25,120,4,14,275,12,9
"2253",2890,25,528,16,14,275,12,5
"2254",3714,66,527,8,15,275,12,7
"2255",2294,33,424,8,14,275,12,9
"2256",1795,33,240,4,14,275,12,9
"2257",2388,25,120,4,14,275,12,9
"2258",2044,33,214,4,14,275,12,9
"2259",1799,33,120,4,14,275,12,9
"2260",1893,25,120,4,14,275,12,9
"2261",2295,50,424,8,15,275,12,4
"2262",1790,25,214,4,15,275,12,9
"2263",1688,25,212,4,14,275,12,9
"2264",1695,33,340,8,14,275,12,9
"2265",1775,33,340,4,15,275,12,9
"2266",1970,33,340,4,15,275,12,9
"2267",2695,33,528,16,14,275,12,5
"2268",2195,50,340,8,15,275,12,4
"2269",2290,66,107,2,14,275,12,4
"2270",2815,50,424,8,17,275,12,2
"2271",1844,33,107,2,14,275,12,9
"2272",3390,66,528,16,14,275,12,7
"2273",2019,33,424,4,14,275,12,9
"2274",1395,33,214,4,14,275,12,9
"2275",1395,25,107,4,14,275,12,9
"2276",2119,25,120,4,14,275,12,9
"2277",1675,66,250,4,14,275,12,4
"2278",2590,25,528,16,15,275,12,5
"2279",2690,33,528,16,15,275,12,5
"2280",2590,33,426,8,14,275,12,9
"2281",2158,33,340,4,14,275,12,9
"2282",3994,66,424,32,15,275,12,7
"2283",2985,66,1060,8,14,275,12,7
"2284",2790,33,528,16,15,275,12,5
"2285",1819,33,424,4,14,275,12,9
"2286",2025,33,340,8,15,275,12,9
"2287",1595,33,214,4,14,275,12,9
"2288",2120,25,528,8,14,275,12,9
"2289",2100,25,424,4,17,275,12,2
"2290",2795,50,528,16,14,275,12,5
"2291",1690,33,107,2,15,275,12,9
"2292",1395,25,107,2,14,275,12,9
"2293",1990,66,107,2,15,275,12,4
"2294",1395,33,240,4,14,275,12,9
"2295",1299,25,120,4,14,275,12,9
"2296",3199,66,340,16,15,275,12,7
"2297",1595,25,340,8,14,275,12,9
"2298",2095,33,212,4,17,275,12,2
"2299",2190,33,426,8,15,275,12,9
"2300",1944,50,107,2,14,275,12,9
"2301",1804,25,120,4,14,275,12,9
"2302",2095,33,212,4,17,275,12,2
"2303",2744,33,528,16,14,275,12,5
"2304",2295,33,540,8,14,275,12,9
"2305",1578,25,120,4,14,275,12,9
"2306",2995,66,424,16,15,275,12,7
"2307",2699,66,245,8,15,275,12,4
"2308",2144,50,214,4,14,275,12,9
"2309",2799,66,340,16,15,275,12,7
"2310",2390,50,214,4,14,275,12,4
"2311",1500,25,424,4,14,275,12,9
"2312",1749,33,120,4,14,275,12,9
"2313",2090,25,426,8,15,275,12,9
"2314",2390,25,426,8,14,275,12,9
"2315",1720,33,424,4,14,275,12,9
"2316",1768,33,120,4,14,275,12,9
"2317",1795,33,214,4,14,275,12,9
"2318",1644,25,107,2,14,275,12,9
"2319",2090,25,214,4,14,275,12,9
"2320",1299,25,170,4,14,275,12,9
"2321",2144,33,214,4,14,275,12,9
"2322",1799,33,230,4,14,275,12,9
"2323",2290,66,214,4,15,216,13,4
"2324",1299,33,212,4,14,216,13,9
"2325",1744,33,107,2,14,216,13,9
"2326",1644,25,107,2,14,216,13,9
"2327",2644,66,426,8,14,216,13,4
"2328",2420,50,528,8,14,216,13,4
"2329",1790,50,107,2,15,216,13,9
"2330",1644,33,107,2,14,216,13,9
"2331",3094,66,340,4,14,216,13,4
"2332",2590,33,426,8,14,216,13,5
"2333",1844,50,107,2,14,216,13,9
"2334",2790,33,528,16,15,216,13,5
"2335",2844,33,528,16,14,216,13,5
"2336",3699,66,527,16,17,216,13,2
"2337",2779,66,340,4,14,216,13,4
"2338",1689,25,212,4,14,216,13,9
"2339",2769,33,340,8,15,216,13,5
"2340",1590,33,107,2,15,216,13,9
"2341",2890,50,528,16,15,216,13,5
"2342",2190,33,426,8,15,216,13,9
"2343",2185,33,420,8,17,216,13,2
"2344",1819,33,120,4,14,216,13,9
"2345",1795,33,420,8,15,216,13,9
"2346",2944,33,528,16,14,216,13,5
"2347",2134,33,120,4,14,216,13,9
"2348",1695,33,420,4,15,216,13,9
"2349",2144,50,214,4,14,216,13,9
"2350",2244,33,426,8,14,216,13,9
"2351",2385,66,420,8,17,216,13,2
"2352",1799,66,245,4,15,216,13,4
"2353",1139,33,125,2,14,216,13,9
"2354",1975,66,420,4,14,216,13,4
"2355",1558,25,120,4,14,216,13,9
"2356",2698,50,320,8,15,216,13,4
"2357",2044,66,107,2,14,216,13,4
"2358",2844,33,528,16,14,216,13,5
"2359",1744,33,107,2,14,216,13,9
"2360",1999,33,340,8,14,216,13,9
"2361",1749,33,120,4,14,216,13,9
"2362",2690,50,426,8,14,216,13,4
"2363",2744,25,528,16,14,216,13,5
"2364",2390,50,214,4,14,216,13,4
"2365",3090,33,528,16,14,216,13,5
"2366",1990,66,107,2,15,216,13,4
"2367",1795,33,240,4,14,216,13,9
"2368",1895,33,214,4,14,216,13,9
"2369",2044,33,214,4,14,216,13,9
"2370",2195,50,340,8,15,216,13,4
"2371",2849,50,340,8,15,216,13,4
"2372",1799,33,270,4,14,216,13,9
"2373",2495,25,528,16,14,216,13,5
"2374",2744,50,340,8,17,216,13,2
"2375",2090,50,214,4,15,216,13,9
"2376",2144,33,214,4,14,216,13,9
"2377",2590,66,426,8,15,216,13,4
"2378",2328,66,212,4,14,216,13,4
"2379",1494,33,240,4,15,216,13,9
"2380",2397,66,270,4,14,216,13,4
"2381",2999,66,340,8,15,216,13,4
"2382",2290,33,426,8,15,216,13,9
"2383",2490,33,426,8,14,216,13,9
"2384",2290,33,214,4,14,216,13,9
"2385",2799,50,320,8,15,216,13,4
"2386",999,33,125,2,14,216,13,9
"2387",3090,66,528,16,15,216,13,7
"2388",2695,33,528,16,14,216,13,5
"2389",1899,33,245,4,15,216,13,9
"2390",1795,33,214,4,14,216,13,9
"2391",1995,66,420,8,15,216,13,4
"2392",2354,33,212,4,14,216,13,9
"2393",1579,33,245,4,15,216,13,9
"2394",2944,50,528,16,14,216,13,5
"2395",1797,25,270,4,14,216,13,9
"2396",2199,33,340,8,17,216,13,2
"2397",1844,33,107,2,14,216,13,9
"2398",2499,50,320,8,15,216,13,4
"2399",2090,50,107,2,14,216,13,9
"2400",2195,66,214,4,14,216,13,4
"2401",1990,33,107,2,14,216,13,9
"2402",2259,33,245,4,14,216,13,9
"2403",2690,33,528,16,15,216,13,5
"2404",2723,33,340,4,14,216,13,9
"2405",3354,66,420,4,15,216,13,4
"2406",2099,66,245,4,15,216,13,4
"2407",2320,33,528,8,14,216,13,9
"2408",2744,33,528,16,14,216,13,5
"2409",1295,25,107,4,14,216,13,9
"2410",2593,50,212,4,14,216,13,4
"2411",2390,25,426,8,14,216,13,9
"2412",2495,66,426,8,14,216,13,4
"2413",1395,25,107,2,14,216,13,9
"2414",2095,33,426,8,14,216,13,9
"2415",2444,66,214,4,14,216,13,4
"2416",2643,66,212,4,14,216,13,4
"2417",2620,66,528,8,14,216,13,4
"2418",1475,33,120,4,14,216,13,9
"2419",2699,66,528,8,15,216,13,4
"2420",1908,33,120,4,14,216,13,9
"2421",2590,25,528,16,15,216,13,5
"2422",1795,50,340,4,14,216,13,9
"2423",3190,50,528,16,14,216,13,5
"2424",3544,66,340,16,17,216,13,2
"2425",2090,25,426,8,15,216,13,9
"2426",1495,33,107,2,14,216,13,9
"2427",2417,66,212,4,14,216,13,4
"2428",2890,25,528,16,14,216,13,5
"2429",1629,50,245,4,15,216,13,9
"2430",2295,50,426,8,14,216,13,4
"2431",1995,25,426,8,14,216,13,9
"2432",1895,66,420,4,15,216,13,4
"2433",2595,33,528,16,14,216,13,5
"2434",1795,66,420,4,14,216,13,4
"2435",1690,33,107,2,15,216,13,9
"2436",2244,25,426,8,14,216,13,9
"2437",1990,33,214,4,15,216,13,9
"2438",2995,66,528,16,14,216,13,7
"2439",2744,66,426,8,14,216,13,4
"2440",1894,50,340,4,15,216,13,9
"2441",1890,33,107,2,14,216,13,9
"2442",2868,66,340,4,14,216,13,4
"2443",1699,33,120,4,14,216,13,9
"2444",2144,25,426,8,14,216,13,9
"2445",1499,50,245,4,14,216,13,9
"2446",1490,25,107,2,15,216,13,9
"2447",2990,33,528,16,14,216,13,5
"2448",1890,33,214,4,15,216,13,9
"2449",2995,66,528,8,15,216,13,7
"2450",1299,25,120,4,14,216,13,9
"2451",1949,50,245,4,15,216,13,9
"2452",2995,66,528,16,14,216,13,7
"2453",1944,33,214,4,14,216,13,9
"2454",1595,33,420,4,14,216,13,9
"2455",1399,25,270,4,14,216,13,9
"2456",2999,66,450,16,15,216,13,7
"2457",1982,25,212,4,14,216,13,9
"2458",2544,50,426,8,14,216,13,4
"2459",2890,66,426,8,14,216,13,4
"2460",2395,66,340,8,14,216,13,4
"2461",2609,66,245,4,14,216,13,4
"2462",3097,66,528,8,15,216,13,7
"2463",2799,50,230,8,15,216,13,4
"2464",2590,66,214,4,14,216,13,4
"2465",1778,25,212,4,14,216,13,9
"2466",3198,66,450,16,15,216,13,7
"2467",1784,25,120,4,14,216,13,9
"2468",2090,25,214,4,14,216,13,9
"2469",4799,66,1000,16,17,216,13,7
"2470",2795,66,340,8,15,216,13,4
"2471",1449,33,245,4,14,216,13,9
"2472",2799,66,340,16,15,216,13,7
"2473",3334,66,528,16,15,216,13,7
"2474",2290,66,107,2,14,216,13,4
"2475",1375,25,120,4,14,216,13,9
"2476",1799,33,170,4,14,216,13,9
"2477",2429,66,340,8,17,216,13,2
"2478",1895,66,107,2,14,216,13,4
"2479",1844,25,214,4,14,216,13,9
"2480",3397,66,450,16,15,216,13,7
"2481",2995,66,340,16,15,216,13,7
"2482",2120,25,528,8,14,216,13,9
"2483",3485,66,540,16,17,216,13,2
"2484",1944,25,214,4,14,216,13,9
"2485",1790,25,214,4,15,216,13,9
"2486",2644,25,528,16,14,216,13,5
"2487",1599,33,120,4,14,216,13,9
"2488",2348,33,245,4,14,216,13,9
"2489",2899,66,340,16,15,216,13,7
"2490",2144,66,107,2,14,216,13,4
"2491",1695,25,214,4,14,216,13,9
"2492",2504,50,212,4,14,216,13,4
"2493",1799,33,120,4,14,216,13,9
"2494",1425,25,120,4,14,216,13,9
"2495",1544,25,107,2,14,216,13,9
"2496",2344,33,426,8,14,216,13,9
"2497",2004,25,212,4,14,216,13,9
"2498",2279,50,340,8,17,216,13,2
"2499",1799,50,340,4,15,216,13,9
"2500",2190,33,214,4,14,216,13,9
"2501",2924,66,245,4,14,216,13,4
"2502",2039,33,212,4,14,216,13,9
"2503",2244,50,214,4,14,216,13,9
"2504",2220,33,528,8,14,216,13,9
"2505",1595,33,107,2,14,216,13,9
"2506",1695,50,107,2,14,216,13,9
"2507",1669,66,245,4,14,216,13,4
"2508",2698,66,245,4,14,216,13,4
"2509",3275,66,540,16,15,216,13,7
"2510",2195,33,426,8,14,216,13,9
"2511",2197,33,270,4,14,216,13,9
"2512",3244,66,528,16,14,216,13,7
"2513",2444,50,426,8,14,216,13,4
"2514",2795,50,528,16,14,216,13,5
"2515",1995,50,214,4,14,216,13,9
"2516",2944,66,340,8,17,216,13,2
"2517",2344,66,214,4,14,216,13,4
"2518",2395,66,340,8,15,216,13,4
"2519",2444,33,426,8,14,216,13,9
"2520",3390,66,528,16,14,216,13,7
"2521",3044,50,528,16,14,216,13,5
"2522",3039,66,420,4,15,216,13,4
"2523",1944,50,107,2,14,216,13,9
"2524",1893,25,212,4,14,216,13,9
"2525",3095,66,540,16,15,216,13,7
"2526",2099,66,120,4,14,216,13,4
"2527",1999,66,270,4,14,216,13,4
"2528",2044,33,214,4,14,216,13,9
"2529",2499,66,425,8,15,216,13,4
"2530",3144,66,528,16,14,216,13,7
"2531",2390,50,426,8,15,216,13,4
"2532",2344,33,426,8,14,216,13,9
"2533",1395,33,240,4,14,216,13,9
"2534",1790,25,107,2,14,216,13,9
"2535",2634,33,340,4,14,216,13,9
"2536",2574,33,245,4,14,216,13,9
"2537",1775,33,420,4,14,216,13,9
"2538",1469,25,120,4,14,216,13,9
"2539",1790,33,214,4,14,292,14,9
"2540",2329,66,212,4,14,292,14,4
"2541",1795,33,420,8,15,292,14,9
"2542",2627,66,424,8,15,292,14,4
"2543",2344,33,426,8,14,292,14,9
"2544",2994,33,528,16,14,292,14,5
"2545",1444,25,107,2,14,292,14,9
"2546",2395,66,340,8,14,292,14,4
"2547",2405,33,424,8,14,292,14,9
"2548",3239,50,340,8,17,292,14,2
"2549",3090,66,528,16,15,292,14,7
"2550",1995,50,212,8,14,292,14,9
"2551",2799,50,230,8,15,292,14,4
"2552",2295,50,426,8,14,292,14,4
"2553",1999,33,340,8,14,292,14,9
"2554",1799,33,170,4,14,292,14,9
"2555",3090,66,528,16,14,292,14,7
"2556",1844,66,107,2,14,292,14,4
"2557",1995,66,214,4,14,292,14,4
"2558",2244,66,214,4,14,292,14,4
"2559",1644,50,107,2,14,292,14,9
"2560",1395,33,107,2,14,292,14,9
"2561",2144,25,426,8,14,292,14,9
"2562",1795,33,240,4,14,292,14,9
"2563",1744,33,214,4,14,292,14,9
"2564",1794,25,214,4,14,292,14,9
"2565",2094,50,424,4,14,292,14,4
"2566",1399,66,270,4,14,292,14,4
"2567",1825,50,420,4,14,292,14,9
"2568",2889,33,340,4,17,292,14,2
"2569",1544,33,107,2,14,292,14,9
"2570",1794,33,212,4,14,292,14,9
"2571",2294,66,424,4,14,292,14,4
"2572",2444,50,426,8,14,292,14,4
"2573",2395,66,340,8,15,292,14,4
"2574",3244,66,528,16,14,292,14,7
"2575",1299,33,212,4,14,292,14,9
"2576",2044,50,214,4,14,292,14,9
"2577",2699,66,528,8,15,292,14,4
"2578",2744,50,340,8,17,292,14,2
"2579",2259,50,340,4,14,292,14,4
"2580",2929,50,340,4,17,292,14,2
"2581",1890,50,214,4,14,292,14,9
"2582",2344,33,426,8,14,292,14,9
"2583",2795,50,528,16,14,292,14,5
"2584",1925,33,212,4,14,292,14,9
"2585",1290,25,107,2,15,292,14,9
"2586",2094,50,214,4,14,292,14,9
"2587",2195,33,426,8,14,292,14,9
"2588",2594,50,426,8,14,292,14,4
"2589",1890,50,214,4,15,292,14,9
"2590",1559,66,245,4,14,292,14,4
"2591",1795,50,214,4,14,292,14,9
"2592",2049,50,340,8,14,292,14,4
"2593",2995,66,540,16,15,292,14,7
"2594",1689,25,212,4,14,292,14,9
"2595",2294,50,424,8,14,292,14,4
"2596",1994,66,107,2,14,292,14,4
"2597",1695,33,214,4,14,292,14,9
"2598",1390,33,107,2,15,292,14,9
"2599",1295,33,214,4,14,292,14,9
"2600",3229,66,527,8,14,292,14,7
"2601",1369,25,120,4,14,292,14,9
"2602",2199,50,340,8,17,292,14,2
"2603",2425,50,212,8,14,292,14,4
"2604",1494,33,240,4,15,292,14,9
"2605",1745,50,420,4,15,292,14,9
"2606",2695,33,528,16,14,292,14,5
"2607",2509,50,340,4,15,292,14,4
"2608",3439,66,340,8,17,292,14,2
"2609",3144,66,528,16,14,292,14,7
"2610",2294,25,426,8,14,292,14,9
"2611",2495,25,528,16,14,292,14,5
"2612",1590,25,214,4,14,292,14,9
"2613",2844,33,528,16,14,292,14,5
"2614",2259,25,212,4,17,292,14,2
"2615",2845,66,424,8,17,292,14,2
"2616",2890,50,528,16,15,292,14,5
"2617",1590,50,107,2,15,292,14,9
"2618",1894,33,214,4,14,292,14,9
"2619",3379,66,527,8,15,292,14,7
"2620",2320,33,528,8,14,292,14,9
"2621",2989,66,424,8,14,292,14,4
"2622",2199,50,425,8,15,292,14,4
"2623",1495,25,214,4,14,292,14,9
"2624",1875,66,420,4,15,292,14,4
"2625",2669,25,170,4,17,292,14,2
"2626",3799,66,527,8,17,292,14,2
"2627",2369,66,340,8,17,292,14,2
"2628",2144,66,214,4,14,292,14,4
"2629",2095,33,426,8,14,292,14,9
"2630",2790,33,528,16,15,292,14,5
"2631",1729,66,245,4,15,292,14,4
"2632",1995,25,426,8,14,292,14,9
"2633",2644,66,426,8,14,292,14,4
"2634",2229,66,212,4,14,292,14,4
"2635",1995,66,424,4,14,292,14,4
"2636",1449,50,245,4,14,292,14,9
"2637",3294,66,528,16,14,292,14,7
"2638",2420,50,528,8,14,292,14,4
"2639",2090,66,214,4,15,292,14,4
"2640",2249,25,170,4,15,292,14,9
"2641",1975,66,420,8,15,292,14,4
"2642",1999,25,170,4,14,292,14,9
"2643",2359,50,340,4,14,292,14,4
"2644",2944,66,340,8,17,292,14,2
"2645",1790,66,107,2,15,292,14,4
"2646",2995,66,256,8,15,292,14,4
"2647",2495,66,424,8,15,292,14,4
"2648",1955,66,420,4,14,292,14,4
"2649",2090,25,426,8,14,292,14,9
"2650",1894,50,340,4,15,292,14,9
"2651",2644,25,528,16,14,292,14,5
"2652",3089,66,424,8,14,292,14,4
"2653",1744,25,214,4,14,292,14,9
"2654",2744,25,528,16,14,292,14,5
"2655",2479,66,212,4,15,292,14,4
"2656",2244,25,426,8,14,292,14,9
"2657",1469,25,120,4,14,292,14,9
"2658",1195,25,107,2,14,292,14,9
"2659",1619,25,120,4,15,292,14,9
"2660",2394,33,426,8,14,292,14,9
"2661",1590,50,107,2,14,292,14,9
"2662",1939,33,212,4,14,292,14,9
"2663",2090,25,426,8,15,292,14,9
"2664",1490,33,107,2,15,292,14,9
"2665",1495,25,214,4,14,292,14,9
"2666",1694,33,107,2,14,292,14,9
"2667",2590,66,426,8,14,292,14,4
"2668",2590,25,528,16,15,292,14,5
"2669",2425,50,424,8,14,292,14,4
"2670",1849,50,245,4,15,292,14,9
"2671",2275,66,530,8,15,292,14,4
"2672",3397,66,450,16,15,292,14,7
"2673",3044,50,528,16,14,292,14,5
"2674",1495,33,212,4,14,292,14,9
"2675",2099,25,170,4,14,292,14,9
"2676",2769,66,340,8,14,292,14,4
"2677",1695,66,107,2,14,292,14,4
"2678",2995,66,528,16,14,292,14,7
"2679",2590,25,528,16,14,292,14,5
"2680",3659,66,424,8,17,292,14,2
"2681",2644,66,426,8,14,292,14,4
"2682",1119,33,125,2,14,292,14,9
"2683",2159,33,340,8,17,292,14,2
"2684",2645,66,424,8,17,292,14,2
"2685",2195,50,340,8,15,292,14,4
"2686",3544,66,340,16,17,292,14,2
"2687",1195,25,214,4,14,292,14,9
"2688",3019,66,340,8,15,292,14,4
"2689",1719,33,120,4,14,292,14,9
"2690",1799,33,245,4,15,292,14,9
"2691",2390,50,426,8,14,292,14,4
"2692",2039,33,212,4,14,292,14,9
"2693",2079,33,212,4,15,292,14,9
"2694",2819,50,340,8,15,292,14,4
"2695",2609,33,212,4,17,292,14,2
"2696",2039,25,120,4,17,292,14,2
"2697",1590,25,214,4,15,292,14,9
"2698",2944,33,528,16,14,292,14,5
"2699",2744,33,528,16,14,292,14,5
"2700",1399,25,245,4,14,292,14,9
"2701",2799,66,340,16,15,292,14,7
"2702",1544,33,107,2,14,292,14,9
"2703",2290,33,426,8,15,292,14,9
"2704",2290,33,426,8,14,292,14,9
"2705",3094,50,528,16,14,292,14,5
"2706",1795,50,424,4,14,292,14,9
"2707",1390,33,107,2,14,292,14,9
"2708",2495,66,426,8,14,292,14,4
"2709",1944,33,214,4,14,292,14,9
"2710",2220,33,528,8,14,292,14,9
"2711",1495,25,340,8,14,292,14,9
"2712",1790,66,107,2,14,292,14,4
"2713",1595,33,340,8,14,292,14,9
"2714",2849,66,340,8,15,292,14,4
"2715",2769,50,340,8,15,292,14,4
"2716",2365,66,420,8,17,292,14,2
"2717",1744,50,107,2,14,292,14,9
"2718",949,33,125,2,14,292,14,9
"2719",1844,33,214,4,14,292,14,9
"2720",1594,33,212,4,14,292,14,9
"2721",1589,25,212,4,14,292,14,9
"2722",1529,33,245,4,15,292,14,9
"2723",1839,25,212,4,15,292,14,9
"2724",2894,33,528,16,14,292,14,5
"2725",2427,66,424,8,15,292,14,4
"2726",1644,25,214,4,14,292,14,9
"2727",2690,33,528,16,15,292,14,5
"2728",2390,50,426,8,15,292,14,4
"2729",2795,66,424,16,15,292,14,7
"2730",1794,33,212,4,14,292,14,9
"2731",2569,50,340,8,14,292,14,4
"2732",1344,25,107,2,14,292,14,9
"2733",2225,50,424,4,14,292,14,4
"2734",2690,33,528,16,14,292,14,5
"2735",1695,33,340,8,14,292,14,9
"2736",1929,33,212,4,14,292,14,9
"2737",2899,66,212,4,17,292,14,2
"2738",1844,33,214,4,14,292,14,9
"2739",2295,66,424,8,15,292,14,4
"2740",3175,66,540,16,15,292,14,7
"2741",1975,33,424,8,14,292,14,9
"2742",1999,33,170,4,14,292,14,9
"2743",2425,66,424,4,14,292,14,4
"2744",1794,50,107,2,14,292,14,9
"2745",1595,33,214,4,14,292,14,9
"2746",1595,33,420,4,14,292,14,9
"2747",2389,33,120,4,17,292,14,2
"2748",1399,33,245,4,14,292,14,9
"2749",1395,33,214,4,14,292,14,9
"2750",2590,66,426,8,15,292,14,4
"2751",1969,33,120,4,15,292,14,9
"2752",2999,33,340,8,15,292,14,5
"2753",1644,33,107,2,14,292,14,9
"2754",3145,66,424,16,17,292,14,2
"2755",2499,33,212,4,17,292,14,2
"2756",1690,33,214,4,14,292,14,9
"2757",1495,50,107,2,14,292,14,9
"2758",1695,33,420,4,15,292,14,9
"2759",2899,66,340,16,15,292,14,7
"2760",1775,66,420,4,14,292,14,4
"2761",1295,33,107,2,14,292,14,9
"2762",2090,66,214,4,14,292,14,4
"2763",2190,33,426,8,15,292,14,9
"2764",1490,33,107,2,14,292,14,9
"2765",2869,66,340,8,14,292,14,4
"2766",2795,66,340,8,15,292,14,4
"2767",2444,33,426,8,14,292,14,9
"2768",2495,66,426,8,14,292,14,4
"2769",1790,33,214,4,15,292,14,9
"2770",1295,33,212,4,14,292,14,9
"2771",1795,50,340,4,14,292,14,9
"2772",1559,50,245,4,15,292,14,9
"2773",1994,33,214,4,14,292,14,9
"2774",1829,33,212,4,14,292,14,9
"2775",1494,25,107,2,14,292,14,9
"2776",2999,66,450,16,15,292,14,7
"2777",2195,33,426,8,14,292,14,9
"2778",2199,66,340,8,14,292,14,4
"2779",2595,33,528,16,14,292,14,5
"2780",1395,33,240,4,14,292,14,9
"2781",1444,33,107,2,14,292,14,9
"2782",2544,50,426,8,14,292,14,4
"2783",1699,33,120,4,14,292,14,9
"2784",2219,33,340,4,14,292,14,9
"2785",2927,66,424,16,15,292,14,7
"2786",2794,66,426,8,14,292,14,4
"2787",1944,50,214,4,14,292,14,9
"2788",2144,25,426,8,14,292,14,9
"2789",1999,66,245,4,15,292,14,4
"2790",2620,66,528,8,14,292,14,4
"2791",2944,50,528,16,14,292,14,5
"2792",2190,33,426,8,14,292,14,9
"2793",3129,66,527,8,14,292,14,7
"2794",2319,33,340,4,14,292,14,9
"2795",2890,50,528,16,14,292,14,5
"2796",2744,66,426,8,14,292,14,4
"2797",2185,33,420,8,17,292,14,2
"2798",1495,33,212,4,14,292,14,9
"2799",2494,33,426,8,14,292,14,9
"2800",1819,33,120,4,14,292,14,9
"2801",2294,66,214,4,14,292,14,4
"2802",3397,66,450,16,15,292,14,7
"2803",1690,33,214,4,15,292,14,9
"2804",1594,33,107,2,14,292,14,9
"2805",2469,33,340,4,15,292,14,9
"2806",1775,33,420,4,14,292,14,9
"2807",1925,33,212,4,14,292,14,9
"2808",2274,33,424,8,14,292,14,9
"2809",1195,25,107,4,14,292,14,9
"2810",1944,66,107,2,14,292,14,4
"2811",2120,25,528,8,14,292,14,9
"2812",1290,25,107,2,14,292,14,9
"2813",1559,33,212,4,14,292,14,9
"2814",2669,50,340,8,14,292,14,4
"2815",2794,25,528,16,14,292,14,5
"2816",2995,66,528,16,14,292,14,7
"2817",2189,33,212,4,15,292,14,9
"2818",2344,33,426,8,14,292,14,9
"2819",3334,66,528,16,15,292,14,7
"2820",3385,66,540,16,17,292,14,2
"2821",2995,66,340,16,15,292,14,7
"2822",3239,66,424,8,15,292,14,7
"2823",2244,33,426,8,14,292,14,9
"2824",1725,33,212,4,14,292,14,9
"2825",2790,33,528,16,14,292,14,5
"2826",1995,50,424,8,14,292,14,4
"2827",2844,33,528,16,14,292,14,5
"2828",1645,50,420,4,14,292,14,9
"2829",2799,50,320,8,15,292,14,4
"2830",1695,33,214,4,14,292,14,9
"2831",1655,50,340,4,15,267,15,9
"2832",2425,50,212,8,15,267,15,4
"2833",3239,50,340,8,17,267,15,2
"2834",1944,66,107,2,14,267,15,4
"2835",2495,66,424,8,15,267,15,4
"2836",1999,33,340,8,14,267,15,9
"2837",2644,33,528,16,14,267,15,5
"2838",2090,33,426,8,14,267,15,9
"2839",1895,66,425,8,15,267,15,4
"2840",2799,50,340,8,14,267,15,4
"2841",1444,25,107,2,14,267,15,9
"2842",2390,25,528,16,14,267,15,5
"2843",1695,66,107,2,14,267,15,4
"2844",2609,33,212,4,17,267,15,2
"2845",2895,66,528,8,15,267,15,7
"2846",2049,50,340,8,14,267,15,4
"2847",2499,33,212,4,17,267,15,2
"2848",1999,66,340,8,15,267,15,4
"2849",1395,33,214,4,14,267,15,9
